name,content,codec,cls,res,qp,frame,crop_id,rep,judge,prompt,mos,ci,score,artifact,justification,model_version
daydreamer_dcvcfm_1920x1080_q18,daydreamer,dcvcfm,neural,1920x1080,q18,320,0,1,gemini,anchored,1.3461538461538463,0.21586868680016658,35.0,texture-blur,"The reconstruction suffers from severe texture blur, completely removing the fine film grain and noise present in the reference.",gemini-3.5-flash
daydreamer_dcvcfm_1920x1080_q18,daydreamer,dcvcfm,neural,1920x1080,q18,320,0,0,gemini,anchored,1.3461538461538463,0.21586868680016658,35.0,texture-blur,"The reconstruction suffers from severe texture blur, completely removing the fine film grain and noise present in the reference.",gemini-3.5-flash
daydreamer_dcvcfm_1920x1080_q18,daydreamer,dcvcfm,neural,1920x1080,q18,160,0,0,gemini,anchored,1.3461538461538463,0.21586868680016658,65.0,texture-blur,"The fine sensor noise present in the reference is completely smoothed out in the reconstructed crop, resulting in a loss of texture.",gemini-3.5-flash
daydreamer_dcvcfm_1920x1080_q37,daydreamer,dcvcfm,neural,1920x1080,q37,160,0,1,gemini,anchored,2.5384615384615383,0.33031883468003875,45.0,texture-blur,"The reconstruction completely removes the fine film grain and noise present in the reference, resulting in an overly smooth and blurred dark background.",gemini-3.5-flash
daydreamer_dcvcfm_1920x1080_q37,daydreamer,dcvcfm,neural,1920x1080,q37,160,0,0,gemini,anchored,2.5384615384615383,0.33031883468003875,45.0,texture-blur,"The reconstruction completely removes the fine film grain and noise present in the reference, resulting in an overly smooth and blurred dark background.",gemini-3.5-flash
daydreamer_dcvcfm_1920x1080_q37,daydreamer,dcvcfm,neural,1920x1080,q37,320,0,0,gemini,anchored,2.5384615384615383,0.33031883468003875,35.0,texture-blur,The fine sparkling texture at the bottom and the subtle rain streaks in the upper half are almost entirely smoothed out and lost.,gemini-3.5-flash
daydreamer_dcvcfm_1920x1080_q37,daydreamer,dcvcfm,neural,1920x1080,q37,160,0,2,gemini,anchored,2.5384615384615383,0.33031883468003875,45.0,texture-blur,"The reconstruction completely removes the fine film grain and noise present in the reference, resulting in an overly smooth and blurred dark background.",gemini-3.5-flash
daydreamer_dcvcfm_1920x1080_q37,daydreamer,dcvcfm,neural,1920x1080,q37,320,0,1,gemini,anchored,2.5384615384615383,0.33031883468003875,35.0,texture-blur,The fine sparkling texture at the bottom and the subtle rain streaks in the upper half are almost entirely smoothed out and lost.,gemini-3.5-flash
daydreamer_dcvcfm_1920x1080_q37,daydreamer,dcvcfm,neural,1920x1080,q37,320,0,2,gemini,anchored,2.5384615384615383,0.33031883468003875,35.0,texture-blur,The fine sparkling texture at the bottom and the subtle rain streaks in the upper half are almost entirely smoothed out and lost.,gemini-3.5-flash
daydreamer_dcvcfm_1920x1080_q18,daydreamer,dcvcfm,neural,1920x1080,q18,320,0,2,gemini,anchored,1.3461538461538463,0.21586868680016658,35.0,texture-blur,"The reconstruction suffers from severe texture blur, completely removing the fine film grain and noise present in the reference.",gemini-3.5-flash
daydreamer_dcvcfm_1920x1080_q59,daydreamer,dcvcfm,neural,1920x1080,q59,160,0,0,gemini,anchored,4.1923076923076925,0.32651199494082406,65.0,texture-blur,The fine glittery grain and sharp texture of the surface are significantly smoothed and blurred in the reconstructed image.,gemini-3.5-flash
daydreamer_dcvcfm_1920x1080_q59,daydreamer,dcvcfm,neural,1920x1080,q59,160,0,1,gemini,anchored,4.1923076923076925,0.32651199494082406,65.0,texture-blur,The fine glittery grain and sharp texture of the surface are significantly smoothed and blurred in the reconstructed image.,gemini-3.5-flash
daydreamer_dcvcfm_1920x1080_q59,daydreamer,dcvcfm,neural,1920x1080,q59,320,0,0,gemini,anchored,4.1923076923076925,0.32651199494082406,30.0,texture-blur,The fine rain streaks and background texture are almost entirely lost due to severe blurring.,gemini-3.5-flash
daydreamer_dcvcfm_1920x1080_q59,daydreamer,dcvcfm,neural,1920x1080,q59,320,0,2,gemini,anchored,4.1923076923076925,0.32651199494082406,30.0,texture-blur,The fine rain streaks and background texture are almost entirely lost due to severe blurring.,gemini-3.5-flash
daydreamer_dcvcfm_3840x2160_q26,daydreamer,dcvcfm,neural,3840x2160,q26,160,0,0,gemini,anchored,2.8076923076923075,0.30787948153121375,45.0,texture-blur,"The reconstruction completely removes the fine grain and texture present in the reference, resulting in an overly smooth appearance.",gemini-3.5-flash
daydreamer_dcvcfm_1920x1080_q59,daydreamer,dcvcfm,neural,1920x1080,q59,160,0,2,gemini,anchored,4.1923076923076925,0.32651199494082406,65.0,texture-blur,The fine glittery grain and sharp texture of the surface are significantly smoothed and blurred in the reconstructed image.,gemini-3.5-flash
daydreamer_dcvcfm_3840x2160_q26,daydreamer,dcvcfm,neural,3840x2160,q26,160,0,1,gemini,anchored,2.8076923076923075,0.30787948153121375,45.0,texture-blur,"The reconstruction completely removes the fine grain and texture present in the reference, resulting in an overly smooth appearance.",gemini-3.5-flash
daydreamer_dcvcfm_3840x2160_q26,daydreamer,dcvcfm,neural,3840x2160,q26,160,0,2,gemini,anchored,2.8076923076923075,0.30787948153121375,45.0,texture-blur,"The reconstruction completely removes the fine grain and texture present in the reference, resulting in an overly smooth appearance.",gemini-3.5-flash
daydreamer_dcvcfm_1920x1080_q59,daydreamer,dcvcfm,neural,1920x1080,q59,320,0,1,gemini,anchored,4.1923076923076925,0.32651199494082406,30.0,texture-blur,The fine rain streaks and background texture are almost entirely lost due to severe blurring.,gemini-3.5-flash
daydreamer_dcvcfm_3840x2160_q26,daydreamer,dcvcfm,neural,3840x2160,q26,320,0,0,gemini,anchored,2.8076923076923075,0.30787948153121375,30.0,texture-blur,"The fine glittery texture in the lower half of the frame is severely blurred and smoothed out, losing almost all its original detail.",gemini-3.5-flash
daydreamer_dcvcfm_3840x2160_q26,daydreamer,dcvcfm,neural,3840x2160,q26,320,0,1,gemini,anchored,2.8076923076923075,0.30787948153121375,30.0,texture-blur,"The fine glittery texture in the lower half of the frame is severely blurred and smoothed out, losing almost all its original detail.",gemini-3.5-flash
daydreamer_dcvcfm_3840x2160_q26,daydreamer,dcvcfm,neural,3840x2160,q26,320,0,2,gemini,anchored,2.8076923076923075,0.30787948153121375,30.0,texture-blur,"The fine glittery texture in the lower half of the frame is severely blurred and smoothed out, losing almost all its original detail.",gemini-3.5-flash
daydreamer_dcvcfm_3840x2160_q43,daydreamer,dcvcfm,neural,3840x2160,q43,320,0,0,gemini,anchored,3.9615384615384617,0.3347620191530928,55.0,texture-blur,"The reconstruction suffers from severe texture blur, completely removing the fine film grain and noise present in the reference.",gemini-3.5-flash
daydreamer_dcvcfm_3840x2160_q43,daydreamer,dcvcfm,neural,3840x2160,q43,160,0,0,gemini,anchored,3.9615384615384617,0.3347620191530928,75.0,texture-blur,"The reconstruction removes the heavy sensor noise present in the reference, resulting in a smooth, slightly blurred texture on the fence and background structures.",gemini-3.5-flash
daydreamer_dcvcfm_3840x2160_q43,daydreamer,dcvcfm,neural,3840x2160,q43,160,0,1,gemini,anchored,3.9615384615384617,0.3347620191530928,75.0,texture-blur,"The reconstruction removes the heavy sensor noise present in the reference, resulting in a smooth, slightly blurred texture on the fence and background structures.",gemini-3.5-flash
daydreamer_dcvcfm_3840x2160_q43,daydreamer,dcvcfm,neural,3840x2160,q43,320,0,1,gemini,anchored,3.9615384615384617,0.3347620191530928,55.0,texture-blur,"The reconstruction suffers from severe texture blur, completely removing the fine film grain and noise present in the reference.",gemini-3.5-flash
daydreamer_dcvcfm_3840x2160_q43,daydreamer,dcvcfm,neural,3840x2160,q43,160,0,2,gemini,anchored,3.9615384615384617,0.3347620191530928,75.0,texture-blur,"The reconstruction removes the heavy sensor noise present in the reference, resulting in a smooth, slightly blurred texture on the fence and background structures.",gemini-3.5-flash
daydreamer_dcvcfm_3840x2160_q43,daydreamer,dcvcfm,neural,3840x2160,q43,320,0,2,gemini,anchored,3.9615384615384617,0.3347620191530928,55.0,texture-blur,"The reconstruction suffers from severe texture blur, completely removing the fine film grain and noise present in the reference.",gemini-3.5-flash
daydreamer_dcvcfm_3840x2160_q63,daydreamer,dcvcfm,neural,3840x2160,q63,160,0,2,gemini,anchored,4.423076923076923,0.27012528322808527,65.0,texture-blur,"The fine film grain in the dark background is heavily blurred and replaced by blotchy, unnatural textures.",gemini-3.5-flash
daydreamer_dcvcfm_3840x2160_q63,daydreamer,dcvcfm,neural,3840x2160,q63,160,0,0,gemini,anchored,4.423076923076923,0.27012528322808527,65.0,texture-blur,"The fine film grain in the dark background is heavily blurred and replaced by blotchy, unnatural textures.",gemini-3.5-flash
daydreamer_dcvcfm_3840x2160_q63,daydreamer,dcvcfm,neural,3840x2160,q63,320,0,0,gemini,anchored,4.423076923076923,0.27012528322808527,45.0,texture-blur,"The reconstruction suffers from severe texture blur, which removes most of the fine rain streaks and background noise present in the reference.",gemini-3.5-flash
daydreamer_dcvcfm_3840x2160_q63,daydreamer,dcvcfm,neural,3840x2160,q63,320,0,1,gemini,anchored,4.423076923076923,0.27012528322808527,45.0,texture-blur,"The reconstruction suffers from severe texture blur, which removes most of the fine rain streaks and background noise present in the reference.",gemini-3.5-flash
daydreamer_dcvcfm_640x360_q38,daydreamer,dcvcfm,neural,640x360,q38,160,0,1,gemini,anchored,1.4230769230769231,0.27012528322808527,35.0,texture-blur,"The reconstructed crop suffers from severe texture blur, completely removing the fine film grain present in the reference.",gemini-3.5-flash
daydreamer_dcvcfm_640x360_q38,daydreamer,dcvcfm,neural,640x360,q38,320,0,0,gemini,anchored,1.4230769230769231,0.27012528322808527,20.0,texture-blur,"The reconstruction suffers from extreme texture blur, completely losing the fine rain streaks and ground texture present in the reference.",gemini-3.5-flash
daydreamer_dcvcfm_640x360_q38,daydreamer,dcvcfm,neural,640x360,q38,160,0,0,gemini,anchored,1.4230769230769231,0.27012528322808527,35.0,texture-blur,"The reconstructed crop suffers from severe texture blur, completely removing the fine film grain present in the reference.",gemini-3.5-flash
daydreamer_dcvcfm_3840x2160_q63,daydreamer,dcvcfm,neural,3840x2160,q63,160,0,1,gemini,anchored,4.423076923076923,0.27012528322808527,65.0,texture-blur,"The fine film grain in the dark background is heavily blurred and replaced by blotchy, unnatural textures.",gemini-3.5-flash
daydreamer_dcvcfm_640x360_q38,daydreamer,dcvcfm,neural,640x360,q38,160,0,2,gemini,anchored,1.4230769230769231,0.27012528322808527,35.0,texture-blur,"The reconstructed crop suffers from severe texture blur, completely removing the fine film grain present in the reference.",gemini-3.5-flash
daydreamer_dcvcfm_640x360_q38,daydreamer,dcvcfm,neural,640x360,q38,320,0,1,gemini,anchored,1.4230769230769231,0.27012528322808527,20.0,texture-blur,"The reconstruction suffers from extreme texture blur, completely losing the fine rain streaks and ground texture present in the reference.",gemini-3.5-flash
daydreamer_dcvcfm_3840x2160_q63,daydreamer,dcvcfm,neural,3840x2160,q63,320,0,2,gemini,anchored,4.423076923076923,0.27012528322808527,45.0,texture-blur,"The reconstruction suffers from severe texture blur, which removes most of the fine rain streaks and background noise present in the reference.",gemini-3.5-flash
daydreamer_dcvcrt_1280x720_q17,daydreamer,dcvcrt,neural,1280x720,q17,160,0,2,gemini,anchored,1.6153846153846154,0.32755461173465267,35.0,texture-blur,The fine grain and texture present in the reference crop are completely smoothed out in the reconstruction.,gemini-3.5-flash
daydreamer_dcvcrt_1280x720_q17,daydreamer,dcvcrt,neural,1280x720,q17,160,0,0,gemini,anchored,1.6153846153846154,0.32755461173465267,35.0,texture-blur,The fine grain and texture present in the reference crop are completely smoothed out in the reconstruction.,gemini-3.5-flash
daydreamer_dcvcfm_640x360_q38,daydreamer,dcvcfm,neural,640x360,q38,320,0,2,gemini,anchored,1.4230769230769231,0.27012528322808527,20.0,texture-blur,"The reconstruction suffers from extreme texture blur, completely losing the fine rain streaks and ground texture present in the reference.",gemini-3.5-flash
daydreamer_dcvcrt_1280x720_q17,daydreamer,dcvcrt,neural,1280x720,q17,160,0,1,gemini,anchored,1.6153846153846154,0.32755461173465267,35.0,texture-blur,The fine grain and texture present in the reference crop are completely smoothed out in the reconstruction.,gemini-3.5-flash
daydreamer_dcvcrt_1280x720_q42,daydreamer,dcvcrt,neural,1280x720,q42,160,0,0,gemini,anchored,3.24,0.2835797830123532,55.0,texture-blur,The reconstruction completely removes the original film grain and significantly blurs the background vertical structures.,gemini-3.5-flash
daydreamer_dcvcrt_1280x720_q17,daydreamer,dcvcrt,neural,1280x720,q17,320,0,0,gemini,anchored,1.6153846153846154,0.32755461173465267,25.0,texture-blur,"The reconstruction suffers from extreme texture blurring, completely removing the fine rain streaks and film grain present in the reference.",gemini-3.5-flash
daydreamer_dcvcrt_1280x720_q17,daydreamer,dcvcrt,neural,1280x720,q17,320,0,1,gemini,anchored,1.6153846153846154,0.32755461173465267,25.0,texture-blur,"The reconstruction suffers from extreme texture blurring, completely removing the fine rain streaks and film grain present in the reference.",gemini-3.5-flash
daydreamer_dcvcrt_1280x720_q17,daydreamer,dcvcrt,neural,1280x720,q17,320,0,2,gemini,anchored,1.6153846153846154,0.32755461173465267,25.0,texture-blur,"The reconstruction suffers from extreme texture blurring, completely removing the fine rain streaks and film grain present in the reference.",gemini-3.5-flash
daydreamer_dcvcrt_1280x720_q42,daydreamer,dcvcrt,neural,1280x720,q42,160,0,1,gemini,anchored,3.24,0.2835797830123532,55.0,texture-blur,The reconstruction completely removes the original film grain and significantly blurs the background vertical structures.,gemini-3.5-flash
daydreamer_dcvcrt_1280x720_q42,daydreamer,dcvcrt,neural,1280x720,q42,320,0,0,gemini,anchored,3.24,0.2835797830123532,35.0,texture-blur,"The fine glittering texture on the surface is heavily blurred and smoothed out, losing almost all of its high-frequency details.",gemini-3.5-flash
daydreamer_dcvcrt_1280x720_q42,daydreamer,dcvcrt,neural,1280x720,q42,160,0,2,gemini,anchored,3.24,0.2835797830123532,55.0,texture-blur,The reconstruction completely removes the original film grain and significantly blurs the background vertical structures.,gemini-3.5-flash
daydreamer_dcvcrt_1280x720_q42,daydreamer,dcvcrt,neural,1280x720,q42,320,0,1,gemini,anchored,3.24,0.2835797830123532,35.0,texture-blur,"The fine glittering texture on the surface is heavily blurred and smoothed out, losing almost all of its high-frequency details.",gemini-3.5-flash
daydreamer_dcvcrt_1920x1080_q10,daydreamer,dcvcrt,neural,1920x1080,q10,160,0,1,gemini,anchored,1.6153846153846154,0.28922553186747474,55.0,texture-blur,"The reconstruction completely removes the heavy film grain present in the reference, resulting in a heavily smoothed, plastic appearance.",gemini-3.5-flash
daydreamer_dcvcrt_1920x1080_q10,daydreamer,dcvcrt,neural,1920x1080,q10,160,0,0,gemini,anchored,1.6153846153846154,0.28922553186747474,55.0,texture-blur,"The reconstruction completely removes the heavy film grain present in the reference, resulting in a heavily smoothed, plastic appearance.",gemini-3.5-flash
daydreamer_dcvcrt_1920x1080_q10,daydreamer,dcvcrt,neural,1920x1080,q10,160,0,2,gemini,anchored,1.6153846153846154,0.28922553186747474,55.0,texture-blur,"The reconstruction completely removes the heavy film grain present in the reference, resulting in a heavily smoothed, plastic appearance.",gemini-3.5-flash
daydreamer_dcvcrt_1920x1080_q10,daydreamer,dcvcrt,neural,1920x1080,q10,320,0,2,gemini,anchored,1.6153846153846154,0.28922553186747474,25.0,texture-blur,"The fine smoke textures, rain streaks, and sharp light sources are completely lost to severe blurring.",gemini-3.5-flash
daydreamer_dcvcrt_1920x1080_q10,daydreamer,dcvcrt,neural,1920x1080,q10,320,0,0,gemini,anchored,1.6153846153846154,0.28922553186747474,25.0,texture-blur,"The fine smoke textures, rain streaks, and sharp light sources are completely lost to severe blurring.",gemini-3.5-flash
daydreamer_dcvcrt_1280x720_q42,daydreamer,dcvcrt,neural,1280x720,q42,320,0,2,gemini,anchored,3.24,0.2835797830123532,35.0,texture-blur,"The fine glittering texture on the surface is heavily blurred and smoothed out, losing almost all of its high-frequency details.",gemini-3.5-flash
daydreamer_dcvcrt_1920x1080_q32,daydreamer,dcvcrt,neural,1920x1080,q32,160,0,1,gemini,anchored,3.3076923076923075,0.35678511922693074,55.0,texture-blur,"The reconstruction completely removes the fine film grain and background noise, resulting in a heavily smoothed and blurred image.",gemini-3.5-flash
daydreamer_dcvcrt_1920x1080_q32,daydreamer,dcvcrt,neural,1920x1080,q32,320,0,0,gemini,anchored,3.3076923076923075,0.35678511922693074,35.0,texture-blur,"The reconstruction suffers from severe texture-blur, completely removing the fine grain and rain-like streaks present in the reference.",gemini-3.5-flash
daydreamer_dcvcrt_1920x1080_q10,daydreamer,dcvcrt,neural,1920x1080,q10,320,0,1,gemini,anchored,1.6153846153846154,0.28922553186747474,25.0,texture-blur,"The fine smoke textures, rain streaks, and sharp light sources are completely lost to severe blurring.",gemini-3.5-flash
daydreamer_dcvcrt_1920x1080_q32,daydreamer,dcvcrt,neural,1920x1080,q32,160,0,2,gemini,anchored,3.3076923076923075,0.35678511922693074,55.0,texture-blur,"The reconstruction completely removes the fine film grain and background noise, resulting in a heavily smoothed and blurred image.",gemini-3.5-flash
daydreamer_dcvcrt_1920x1080_q32,daydreamer,dcvcrt,neural,1920x1080,q32,160,0,0,gemini,anchored,3.3076923076923075,0.35678511922693074,55.0,texture-blur,"The reconstruction completely removes the fine film grain and background noise, resulting in a heavily smoothed and blurred image.",gemini-3.5-flash
daydreamer_dcvcrt_1920x1080_q58,daydreamer,dcvcrt,neural,1920x1080,q58,160,0,0,gemini,anchored,4.423076923076923,0.27012528322808527,65.0,texture-blur,"The reconstruction completely removes the fine film grain and noise present in the reference, resulting in an overly smoothed texture.",gemini-3.5-flash
daydreamer_dcvcrt_1920x1080_q32,daydreamer,dcvcrt,neural,1920x1080,q32,320,0,1,gemini,anchored,3.3076923076923075,0.35678511922693074,35.0,texture-blur,"The reconstruction suffers from severe texture-blur, completely removing the fine grain and rain-like streaks present in the reference.",gemini-3.5-flash
daydreamer_dcvcrt_1920x1080_q58,daydreamer,dcvcrt,neural,1920x1080,q58,160,0,1,gemini,anchored,4.423076923076923,0.27012528322808527,65.0,texture-blur,"The reconstruction completely removes the fine film grain and noise present in the reference, resulting in an overly smoothed texture.",gemini-3.5-flash
daydreamer_dcvcrt_1920x1080_q32,daydreamer,dcvcrt,neural,1920x1080,q32,320,0,2,gemini,anchored,3.3076923076923075,0.35678511922693074,35.0,texture-blur,"The reconstruction suffers from severe texture-blur, completely removing the fine grain and rain-like streaks present in the reference.",gemini-3.5-flash
daydreamer_dcvcrt_1920x1080_q58,daydreamer,dcvcrt,neural,1920x1080,q58,320,0,0,gemini,anchored,4.423076923076923,0.27012528322808527,55.0,texture-blur,"The fine, sparkling texture in the lower half of the frame is significantly blurred and smoothed out in the reconstruction.",gemini-3.5-flash
daydreamer_dcvcrt_1920x1080_q58,daydreamer,dcvcrt,neural,1920x1080,q58,320,0,2,gemini,anchored,4.423076923076923,0.27012528322808527,55.0,texture-blur,"The fine, sparkling texture in the lower half of the frame is significantly blurred and smoothed out in the reconstruction.",gemini-3.5-flash
daydreamer_dcvcrt_1920x1080_q58,daydreamer,dcvcrt,neural,1920x1080,q58,160,0,2,gemini,anchored,4.423076923076923,0.27012528322808527,65.0,texture-blur,"The reconstruction completely removes the fine film grain and noise present in the reference, resulting in an overly smoothed texture.",gemini-3.5-flash
daydreamer_dcvcrt_1920x1080_q58,daydreamer,dcvcrt,neural,1920x1080,q58,320,0,1,gemini,anchored,4.423076923076923,0.27012528322808527,55.0,texture-blur,"The fine, sparkling texture in the lower half of the frame is significantly blurred and smoothed out in the reconstruction.",gemini-3.5-flash
daydreamer_dcvcrt_3840x2160_q19,daydreamer,dcvcrt,neural,3840x2160,q19,160,0,1,gemini,anchored,3.076923076923077,0.28606450218138574,40.0,texture-blur,"The fine, sparkling texture of the reference is heavily blurred and replaced with unnatural, smeared patterns.",gemini-3.5-flash
daydreamer_dcvcrt_3840x2160_q19,daydreamer,dcvcrt,neural,3840x2160,q19,160,0,2,gemini,anchored,3.076923076923077,0.28606450218138574,40.0,texture-blur,"The fine, sparkling texture of the reference is heavily blurred and replaced with unnatural, smeared patterns.",gemini-3.5-flash
daydreamer_dcvcrt_3840x2160_q19,daydreamer,dcvcrt,neural,3840x2160,q19,160,0,0,gemini,anchored,3.076923076923077,0.28606450218138574,40.0,texture-blur,"The fine, sparkling texture of the reference is heavily blurred and replaced with unnatural, smeared patterns.",gemini-3.5-flash
daydreamer_dcvcrt_3840x2160_q19,daydreamer,dcvcrt,neural,3840x2160,q19,320,0,0,gemini,anchored,3.076923076923077,0.28606450218138574,25.0,texture-blur,"The reconstruction completely removes the rain streaks and fine smoke textures, resulting in a heavily blurred image.",gemini-3.5-flash
daydreamer_dcvcrt_3840x2160_q19,daydreamer,dcvcrt,neural,3840x2160,q19,320,0,1,gemini,anchored,3.076923076923077,0.28606450218138574,25.0,texture-blur,"The reconstruction completely removes the rain streaks and fine smoke textures, resulting in a heavily blurred image.",gemini-3.5-flash
daydreamer_dcvcrt_3840x2160_q19,daydreamer,dcvcrt,neural,3840x2160,q19,320,0,2,gemini,anchored,3.076923076923077,0.28606450218138574,25.0,texture-blur,"The reconstruction completely removes the rain streaks and fine smoke textures, resulting in a heavily blurred image.",gemini-3.5-flash
daydreamer_dcvcrt_3840x2160_q39,daydreamer,dcvcrt,neural,3840x2160,q39,160,0,0,gemini,anchored,4.115384615384615,0.29428979800037347,35.0,texture-blur,The fine grain texture of the reference is completely blurred out and replaced with smooth gradients and artificial patterns.,gemini-3.5-flash
daydreamer_dcvcrt_3840x2160_q39,daydreamer,dcvcrt,neural,3840x2160,q39,160,0,1,gemini,anchored,4.115384615384615,0.29428979800037347,35.0,texture-blur,The fine grain texture of the reference is completely blurred out and replaced with smooth gradients and artificial patterns.,gemini-3.5-flash
daydreamer_dcvcrt_3840x2160_q39,daydreamer,dcvcrt,neural,3840x2160,q39,160,0,2,gemini,anchored,4.115384615384615,0.29428979800037347,35.0,texture-blur,The fine grain texture of the reference is completely blurred out and replaced with smooth gradients and artificial patterns.,gemini-3.5-flash
daydreamer_dcvcrt_3840x2160_q39,daydreamer,dcvcrt,neural,3840x2160,q39,320,0,0,gemini,anchored,4.115384615384615,0.29428979800037347,45.0,texture-blur,The fine rain streaks and glass textures visible in the reference are completely smoothed out and blurred in the reconstruction.,gemini-3.5-flash
daydreamer_dcvcrt_3840x2160_q39,daydreamer,dcvcrt,neural,3840x2160,q39,320,0,2,gemini,anchored,4.115384615384615,0.29428979800037347,45.0,texture-blur,The fine rain streaks and glass textures visible in the reference are completely smoothed out and blurred in the reconstruction.,gemini-3.5-flash
daydreamer_dcvcrt_3840x2160_q39,daydreamer,dcvcrt,neural,3840x2160,q39,320,0,1,gemini,anchored,4.115384615384615,0.29428979800037347,45.0,texture-blur,The fine rain streaks and glass textures visible in the reference are completely smoothed out and blurred in the reconstruction.,gemini-3.5-flash
daydreamer_dcvcrt_3840x2160_q63,daydreamer,dcvcrt,neural,3840x2160,q63,160,0,0,gemini,anchored,4.461538461538462,0.2923523852472617,60.0,texture-blur,"The fine film grain and background textures are heavily smoothed out, resulting in a loss of detail.",gemini-3.5-flash
daydreamer_dcvcrt_3840x2160_q63,daydreamer,dcvcrt,neural,3840x2160,q63,160,0,1,gemini,anchored,4.461538461538462,0.2923523852472617,60.0,texture-blur,"The fine film grain and background textures are heavily smoothed out, resulting in a loss of detail.",gemini-3.5-flash
daydreamer_dcvcrt_3840x2160_q63,daydreamer,dcvcrt,neural,3840x2160,q63,160,0,2,gemini,anchored,4.461538461538462,0.2923523852472617,60.0,texture-blur,"The fine film grain and background textures are heavily smoothed out, resulting in a loss of detail.",gemini-3.5-flash
daydreamer_dcvcrt_640x360_q34,daydreamer,dcvcrt,neural,640x360,q34,160,0,1,gemini,anchored,1.3461538461538463,0.1864912390663988,20.0,texture-blur,"The fine, speckled texture of the dark surface is completely lost, leaving a flat, smooth gradient.",gemini-3.5-flash
daydreamer_dcvcrt_640x360_q34,daydreamer,dcvcrt,neural,640x360,q34,160,0,0,gemini,anchored,1.3461538461538463,0.1864912390663988,20.0,texture-blur,"The fine, speckled texture of the dark surface is completely lost, leaving a flat, smooth gradient.",gemini-3.5-flash
daydreamer_dcvcrt_640x360_q34,daydreamer,dcvcrt,neural,640x360,q34,320,0,0,gemini,anchored,1.3461538461538463,0.1864912390663988,25.0,texture-blur,"The reconstruction completely removes the rain streaks and fine grain, resulting in an extremely blurred and smoothed image.",gemini-3.5-flash
daydreamer_dcvcrt_3840x2160_q63,daydreamer,dcvcrt,neural,3840x2160,q63,320,0,1,gemini,anchored,4.461538461538462,0.2923523852472617,92.0,texture-blur,"The reconstructed crop shows a very slight loss of fine texture detail across the surface, which is barely perceptible.",gemini-3.5-flash
daydreamer_dcvcrt_3840x2160_q63,daydreamer,dcvcrt,neural,3840x2160,q63,320,0,0,gemini,anchored,4.461538461538462,0.2923523852472617,92.0,texture-blur,"The reconstructed crop shows a very slight loss of fine texture detail across the surface, which is barely perceptible.",gemini-3.5-flash
daydreamer_dcvcrt_640x360_q34,daydreamer,dcvcrt,neural,640x360,q34,160,0,2,gemini,anchored,1.3461538461538463,0.1864912390663988,20.0,texture-blur,"The fine, speckled texture of the dark surface is completely lost, leaving a flat, smooth gradient.",gemini-3.5-flash
daydreamer_dcvcrt_3840x2160_q63,daydreamer,dcvcrt,neural,3840x2160,q63,320,0,2,gemini,anchored,4.461538461538462,0.2923523852472617,92.0,texture-blur,"The reconstructed crop shows a very slight loss of fine texture detail across the surface, which is barely perceptible.",gemini-3.5-flash
daydreamer_dcvcrt_640x360_q34,daydreamer,dcvcrt,neural,640x360,q34,320,0,1,gemini,anchored,1.3461538461538463,0.1864912390663988,25.0,texture-blur,"The reconstruction completely removes the rain streaks and fine grain, resulting in an extremely blurred and smoothed image.",gemini-3.5-flash
daydreamer_dcvcrt_640x360_q34,daydreamer,dcvcrt,neural,640x360,q34,320,0,2,gemini,anchored,1.3461538461538463,0.1864912390663988,25.0,texture-blur,"The reconstruction completely removes the rain streaks and fine grain, resulting in an extremely blurred and smoothed image.",gemini-3.5-flash
daydreamer_vvc_1280x720_q32,daydreamer,vvc,traditional,1280x720,q32,320,0,0,gemini,anchored,2.9615384615384617,0.29736340407461076,35.0,texture-blur,"The reconstruction suffers from severe texture blur, completely erasing the rain streaks and making the license plate text illegible.",gemini-3.5-flash
daydreamer_vvc_1280x720_q32,daydreamer,vvc,traditional,1280x720,q32,160,0,1,gemini,anchored,2.9615384615384617,0.29736340407461076,55.0,texture-blur,The fine sensor noise and grain texture present in the reference are completely smoothed out and blurred in the reconstruction.,gemini-3.5-flash
daydreamer_vvc_1280x720_q32,daydreamer,vvc,traditional,1280x720,q32,160,0,2,gemini,anchored,2.9615384615384617,0.29736340407461076,55.0,texture-blur,The fine sensor noise and grain texture present in the reference are completely smoothed out and blurred in the reconstruction.,gemini-3.5-flash
daydreamer_vvc_1280x720_q32,daydreamer,vvc,traditional,1280x720,q32,320,0,1,gemini,anchored,2.9615384615384617,0.29736340407461076,35.0,texture-blur,"The reconstruction suffers from severe texture blur, completely erasing the rain streaks and making the license plate text illegible.",gemini-3.5-flash
daydreamer_vvc_1280x720_q32,daydreamer,vvc,traditional,1280x720,q32,160,0,0,gemini,anchored,2.9615384615384617,0.29736340407461076,55.0,texture-blur,The fine sensor noise and grain texture present in the reference are completely smoothed out and blurred in the reconstruction.,gemini-3.5-flash
daydreamer_vvc_1280x720_q32,daydreamer,vvc,traditional,1280x720,q32,320,0,2,gemini,anchored,2.9615384615384617,0.29736340407461076,35.0,texture-blur,"The reconstruction suffers from severe texture blur, completely erasing the rain streaks and making the license plate text illegible.",gemini-3.5-flash
daydreamer_vvc_1280x720_q41,daydreamer,vvc,traditional,1280x720,q41,160,0,0,gemini,anchored,1.4230769230769231,0.2220969456215863,20.0,texture-blur,The fine speckled texture of the reference is almost entirely smoothed out and lost in the reconstruction.,gemini-3.5-flash
